price_usd,price_rub_log,distance_kms,trip_time_minutes,total_time_minutes,speed_kmh,trip_type_uberblack,trip_type_uberx,surge_multiplier,trip_type_uberelka,price_per_km,trip_start_time_year,temperature_time_year,weather_partly_cloudy_night,trip_start_time_hour,temperature_time_hour,feels_like,cloudness,temp_hour_interaction,temperature_value,rub_usd_exchange_rate,temperature_time_month,trip_start_time_month,dropoff_long,pickup_long,vehicle_make,vehicle_model,weather_desc,ride_hailing_app_Uber,trip_type_Comfort,trip_type_EconomyFix,trip_type_uberBEAUTY,trip_type_uberBLACK,trip_type_uberELKA,trip_type_uberSELECT,trip_type_uberX,city_Moscow,city_Saint Petersburg,weather_main_clear-night,weather_main_cloudy,weather_main_fog,weather_main_partly-cloudy-day,weather_main_partly-cloudy-night,weather_main_rain,weather_main_snow,weather_main_wind,precipitation_rain,precipitation_snow,trip_start_time_timeofday_evening,trip_start_time_timeofday_morning,trip_start_time_timeofday_night,temperature_time_timeofday_evening,temperature_time_timeofday_morning,temperature_time_timeofday_night
3.0,5.293304824724492,6.2,18.533333333333335,57.0,6.852631578947369,0,1,1.0,0,31.93548387096774,2015,2015,0,21,21,8.0,0.0,168.0,8.0,66.02,9,9,37.635031,37.6350862,Skoda,Octavia,Clear,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4.53,5.703782474656201,1.79,5.7,12.0,8.066666666666666,0,1,1.0,0,81.56596794081382,2015,2015,0,10,10,13.0,0.31,130.0,13.0,66.03,9,9,30.4091335,30.3984878,Hyundai,Solaris,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7.84,6.251903883165888,13.78,46.43333333333333,57.0,13.78,0,1,1.0,0,37.59071117561684,2015,2015,0,13,13,16.0,0.75,208.0,16.0,66.03,9,9,30.3327916,30.4092949,Mitsubishi,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.95,5.568344503761097,7.97,22.3,34.0,14.064705882352941,0,1,1.0,0,32.747804265997495,2015,2015,0,18,18,14.0,0.57,252.0,14.0,66.03,9,9,30.3280986,30.4091628,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3.0,5.293304824724492,6.69,14.55,21.0,19.114285714285717,0,1,1.0,0,29.59641255605381,2015,2015,1,19,19,13.0,0.56,247.0,13.0,66.03,9,9,30.4092486,30.3270476,Chevrolet,Cruze,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
12.97,6.55250788703459,33.97,41.53333333333333,52.0,42.4875,0,1,1.0,0,26.795284030010716,2015,2015,0,12,12,17.0,0.79,204.0,17.0,65.52,9,9,30.496485,30.40959,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.709530201312334,1.92,6.733333333333333,18.0,6.852631578947369,0,1,1.0,0,57.29166666666667,2015,2015,0,11,11,13.0,0.95,143.0,13.0,65.52,9,9,30.3910466,30.4094933,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
8.01,6.26530121273771,9.78,16.066666666666666,34.0,17.258823529411764,0,0,1.0,0,53.68098159509203,2015,2015,0,17,17,13.0,0.93,221.0,13.0,65.52,9,9,30.3371833,30.4094506,other,other,Mostly Cloudy,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2.05,4.90527477843843,3.77,10.4,21.0,10.771428571428572,0,1,1.0,0,35.54376657824934,2015,2015,0,21,21,7.0,0.99,189.0,9.0,65.52,9,9,37.635031,37.6350862,Skoda,Octavia,Foggy,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
2.92,5.2574953720277815,5.94,17.65,28.0,12.72857142857143,0,1,1.0,0,32.15488215488215,2015,2015,0,21,21,7.0,0.99,198.0,9.0,65.52,9,9,37.635031,37.6350862,other,other,Foggy,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
3.59,5.4638318050256105,8.9,17.566666666666666,21.0,25.42857142857143,0,1,1.0,0,26.40449438202247,2015,2015,1,20,20,10.0,0.75,200.0,10.0,65.52,9,9,30.4093849,30.3363233,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3.91,5.54907608489522,12.04,17.483333333333334,29.0,24.910344827586204,0,1,1.0,0,21.262458471760798,2015,2015,0,9,9,8.0,0.63,72.0,8.0,65.47,9,9,30.3589433,30.4095283,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.49,5.68697535633982,11.6,23.316666666666666,30.0,23.2,0,1,1.0,0,25.344827586206897,2015,2015,0,9,9,10.0,0.75,90.0,10.0,65.47,9,9,30.4092666,30.3590766,Kia,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.5,5.10594547390058,5.68,10.683333333333334,20.0,17.04,0,1,1.0,0,28.87323943661972,2015,2015,0,15,15,13.0,0.44,195.0,13.0,65.47,9,9,30.35459077,30.40949089,Hyundai,Solaris,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.58,5.135798437050262,5.65,11.4,21.0,16.142857142857146,0,1,1.0,0,29.91150442477876,2015,2015,0,18,18,11.0,0.46,198.0,11.0,65.47,9,9,30.40921,30.3554761,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1.72,4.6848128136402885,2.48,5.7,19.0,7.831578947368421,0,1,1.0,0,43.145161290322584,2015,2015,0,8,8,9.0,0.81,72.0,9.0,66.42,9,9,30.37249628,30.40691631,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.32,5.043425116919247,4.02,10.916666666666666,19.0,12.694736842105263,0,1,1.0,0,38.30845771144279,2015,2015,0,9,9,8.0,0.79,90.0,10.0,66.42,9,9,30.4093883,30.37288,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1.72,4.6848128136402885,2.06,5.816666666666666,12.0,13.733333333333334,0,1,1.0,0,50.970873786407765,2015,2015,1,21,21,6.0,0.92,176.0,8.0,66.42,9,9,30.40939246,30.38977797,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
5.39,5.87493073085203,11.43,32.25,44.0,15.586363636363638,0,1,1.0,0,31.058617672790902,2015,2015,0,9,9,6.0,0.72,81.0,9.0,65.83,9,9,30.3590248,30.4094287,Chevrolet,Lacetti,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.79,5.755742213586912,12.05,25.866666666666667,36.0,20.083333333333336,0,1,1.0,0,26.141078838174273,2015,2015,0,10,10,6.0,0.89,90.0,9.0,65.83,9,9,30.409335,30.3592446,Nissan,Almera,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3.25,5.3706380281276624,6.71,16.733333333333334,30.0,13.42,0,1,1.0,0,31.892697466467958,2015,2015,0,13,13,7.0,1.0,117.0,9.0,65.83,9,9,30.43828246,30.40940553,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.65,5.484796933490655,5.13,22.1,35.0,8.794285714285714,0,1,1.0,0,46.78362573099415,2015,2015,0,15,15,9.0,0.9,150.0,10.0,65.83,9,9,30.4108714,30.4382834,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.736198448394496,1.79,7.35,16.0,6.852631578947369,0,1,1.0,0,63.12849162011173,2015,2015,0,16,16,8.0,1.0,160.0,10.0,65.83,9,9,30.3937893,30.4094426,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.41,5.666426688112432,10.17,23.883333333333333,32.0,19.06875,0,1,1.0,0,28.31858407079646,2015,2015,0,16,16,13.0,0.9,208.0,13.0,65.34,9,9,30.33141707,30.40924732,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.01,5.288267030694535,6.76,14.333333333333334,19.0,21.347368421052632,0,1,1.0,0,29.14201183431953,2015,2015,1,19,19,12.0,0.8,228.0,12.0,65.34,9,9,30.40920851,30.32769257,Kia,Rio,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6.1,5.996452088619021,15.93,34.28333333333333,41.0,23.31219512195122,0,1,1.0,0,25.17263025737602,2015,2015,0,13,13,12.0,0.99,156.0,12.0,65.7,10,10,30.2742717,30.4093005,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.6848128136402885,1.79,5.7,12.0,7.8,0,1,1.0,0,51.92307692307692,2015,2015,0,16,16,12.0,0.75,192.0,12.0,65.7,10,10,30.2742717,30.2808294,Renault,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.37,6.184148890937483,12.57,33.516666666666666,38.0,19.847368421052632,0,1,1.0,0,38.50437549721559,2015,2015,0,18,18,12.0,0.92,216.0,12.0,65.7,10,10,30.3557114,30.2808294,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5.48,5.8944028342648505,12.01,20.033333333333335,30.0,24.02,0,1,1.0,0,30.141548709408827,2015,2015,0,11,11,13.0,0.81,143.0,13.0,66.05,10,10,30.39163996,30.43654433,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
12.97,6.55250788703459,33.97,46.43333333333333,57.0,38.42105263157895,0,1,1.0,0,27.397260273972602,2015,2015,0,13,13,6.0,0.31,117.0,9.0,64.79,10,10,30.2742717,30.40936215,Hyundai,Solaris,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.97,6.55250788703459,33.97,38.05,47.0,42.4875,0,1,1.0,0,23.09468822170901,2015,2015,0,7,7,-6.0,0.31,-30.0,-6.0,62.5,10,10,30.4092933,30.2808294,Hyundai,other,Foggy,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
12.97,6.55250788703459,33.97,46.43333333333333,57.0,26.819417475728155,0,1,1.0,0,21.720243266724587,2015,2015,0,8,8,-3.0,0.18,-24.0,-3.0,62.5,10,10,30.2742717,30.4089016,other,other,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
12.97,6.55250788703459,33.97,38.2,46.0,42.4875,0,1,1.0,0,25.13826043237808,2015,2015,1,20,20,4.0,0.83,120.0,6.0,61.81,10,10,30.4093763,30.3229401,Kia,Rio,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4.74,5.703782474656201,1.79,5.7,13.0,6.852631578947369,0,1,1.0,0,81.56596794081382,2015,2015,0,11,11,5.0,1.0,77.0,7.0,63.01,10,10,30.35644342,30.36296457,Ford,Focus,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.04,5.777652323222656,13.31,25.616666666666667,31.0,25.761290322580642,0,1,1.0,0,24.192336589030802,2015,2015,0,14,14,-1.0,0.39,42.0,3.0,63.95,10,10,30.4093183,30.2808294,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.17,4.941642422609304,3.01,9.716666666666667,17.0,10.623529411764705,0,1,1.0,0,46.179401993355484,2015,2015,0,9,9,1.0,0.68,9.0,1.0,64.05,10,10,30.4004693,30.4093982,Skoda,Octavia,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3.36,5.375278407684165,5.97,17.616666666666667,26.0,13.776923076923076,0,1,1.0,0,36.01340033500838,2015,2015,0,14,14,3.0,0.75,42.0,3.0,64.05,10,10,30.40927581,30.354444,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.5,5.087596335232384,4.65,11.283333333333333,18.0,15.500000000000002,0,1,1.0,0,34.62365591397849,2015,2015,0,14,14,3.0,0.25,42.0,3.0,64.37,11,11,30.4092816,30.373075,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.26,4.990432586778736,3.17,10.583333333333334,25.0,7.608,0,1,1.0,0,46.056782334384856,2015,2015,0,17,17,3.0,0.99,85.0,5.0,64.66,11,11,30.4092063,30.378576,Kia,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5.61,5.929589143389895,19.07,27.366666666666667,45.0,25.426666666666666,0,1,1.0,0,19.664394336654432,2015,2015,1,18,18,0.0,0.81,54.0,3.0,66.85,11,11,30.43143882,30.37765374,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10.17,6.507277712385012,17.32,46.43333333333333,57.0,12.829629629629629,0,1,1.0,0,38.62586605080831,2015,2015,1,16,16,-7.0,0.84,-32.0,-2.0,65.78,11,11,30.4091016,30.360055,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.2,5.8522024797744745,16.08,26.483333333333334,44.0,21.927272727272726,0,1,1.0,0,21.579601990049753,2015,2015,0,21,21,-5.0,0.95,21.0,1.0,66.67,11,11,30.40924195,30.37902268,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5.01,5.814130531825066,5.95,34.7,41.0,8.707317073170731,0,1,1.0,0,56.134453781512605,2015,2015,1,16,16,-1.0,0.75,32.0,2.0,66.69,12,12,30.4092287,30.3540203,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.11,4.962844630259907,2.99,10.166666666666666,20.0,8.97,0,1,1.0,0,47.49163879598662,2015,2015,1,17,17,-2.0,0.88,17.0,1.0,67.34,12,12,30.4092266,30.3786583,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
12.97,6.55250788703459,1.79,5.7,13.0,6.852631578947369,0,0,1.0,0,81.56596794081382,2015,2015,0,12,12,-3.0,0.78,36.0,3.0,67.75,12,12,30.4095033,30.4095033,Ford,other,Breezy and Mostly Cloudy,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.72,4.6848128136402885,1.79,5.7,22.0,6.852631578947369,0,1,1.0,0,81.56596794081382,2015,2015,0,15,15,-5.0,0.77,15.0,1.0,67.75,12,12,30.34841482,30.34841482,other,other,Flurries,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5.54,5.993961427306569,20.58,25.516666666666666,32.0,38.5875,0,1,1.0,0,19.436345966958214,2015,2015,0,7,7,-18.0,1.0,-60.0,-12.0,67.75,12,12,37.635031,37.6350862,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2.67,5.267858159063328,7.35,16.5,26.0,16.96153846153846,0,1,1.0,0,26.258503401360546,2015,2015,0,21,21,-19.0,1.0,-135.0,-19.0,67.75,12,12,37.635031,37.6350862,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1.99,4.990432586778736,4.63,11.516666666666667,27.0,10.288888888888888,0,1,1.0,0,31.533477321814257,2015,2015,1,21,21,-25.0,0.34,-135.0,-19.0,67.75,12,12,37.635031,37.6350862,Ford,Focus,Partly Cloudy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2.19,5.081404364984463,5.13,13.25,20.0,15.39,0,1,1.0,0,31.18908382066277,2016,2016,0,8,8,-29.0,0.97,-135.0,-22.0,67.75,1,1,37.635031,37.6350862,Chevrolet,Lacetti,Overcast,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
12.97,6.55250788703459,33.97,38.56666666666667,47.0,42.4875,0,1,1.0,0,23.31002331002331,2016,2016,0,7,7,-17.0,1.0,-91.0,-13.0,67.75,1,1,30.4092151,30.2808294,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.88,5.41610040220442,6.34,18.633333333333333,32.0,11.8875,0,1,1.0,0,35.33123028391167,2016,2016,0,19,19,-18.0,0.77,-135.0,-18.0,67.75,1,1,30.4090116,30.3544483,other,other,Foggy,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1.72,4.77912349311153,1.79,8.166666666666666,19.0,6.852631578947369,0,1,1.0,0,74.21383647798741,2016,2016,0,12,12,-22.0,0.96,-135.0,-17.0,67.75,1,1,30.3036595,30.3150199,Ford,Focus,Light Snow,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
